"","REPLICATEID","X","SITE","SITEVISITID","fdis","fmpd","fnnd","feve","fric","fdiv","fori","fspe","fide_PC1","fide_PC2","fide_PC3","fide_PC4","nb_sp","nb_fe","fred","fored","fvuln","TotFish","DIVER","LATITUDE","LONGITUDE","DEPTH","Revised_DEPTH_BIN","OBS_YEAR","SlopeMEAN_400m","Slope_cat","HARD_CORAL","SlopeMEAN_400m_c","DEPTH_c","HARD_CORAL_c","SECTOR","PISCIVORE","PLANKTIVORE","PRIMARY","SECONDARY","NA","Cor","H","MI","Om","Par","Pisc","Pk","SI","TotFish1"
"182","1845961936",283,"JAR-00544","8687",0.862949858,0.804387944,1.070056932,0.472487,0.427760896,0.96482956,0.490988908,0.702045847,-0.158402825,0.002193115,0.070071592,-0.002094416,43,35,1.228571429,0.148837209,0.8,237.0419497,"KDG",-0.371253,-160.0107,20,"Deep","2015",35.14826269,"High",37.5,1.24485765131298,1.42088479845535,2.0311995191914,"WEST",99.648697278,109.670620734,18.76891908,8.953712575,0,1.091027237,18.76891908,7.474488748,0,0,99.648697278,109.670620734,0.38819659,237.0419497
"183","1845961937",219,"JAR-00472","8689",0.906707386,0.846711886,1.108111406,0.567145,0.522178992,0.976567099,0.47434247,0.766233171,-0.212789236,0.046746578,0.040213007,-0.047902337,43,41,1.048780488,0.044242768,0.951219512,370.9598974,"KDG",-0.37521187,-160.0133422,11.05,"Mid","2015",38.72248019,"High",29,1.52917174141383,0.000860215470610717,1.34464483681529,"WEST",163.342594353,167.767993015,29.515133523,10.334176528,0,0.696525529,29.515133523,9.032552176,0,0,163.342594353,167.767993015,0.605098823,370.9598974
"184","1845961938",248,"JAR-00500","8688",0.784094584,0.849742711,1.09353166,0.499253,0.331333836,0.941937599,0.489433657,0.772341788,-0.294983463,-0.115022509,0.026689879,-0.046698557,37,34,1.088235294,0.073926868,0.911764706,168.0744722,"KCL",-0.3790513,-160.0152,9.35,"Shallow","2015",29.72011743,"High",13,0.813071342692373,-0.2688651243142,0.0523066111661457,"WEST",121.157604039,23.151855628,13.183168832,10.581843693,0,2.55655765,13.183168832,6.335682244,0,0,121.157604039,23.151855628,1.689603799,168.0744722
"185","1845961939",225,"JAR-00478","8686",0.337378914,0.950375866,0.936853426,0.540968,0.198464233,0.988351522,0.764113814,0.85101433,-0.431204819,-0.144110732,-0.063326178,-0.150937071,30,27,1.111111111,0.092592593,0.925925926,354.001386,"EC",-0.3652224,-160.0061,12.35,"Mid","2015",34.76463578,"High",29.5,1.21434173115567,0.207120769423701,1.38503040636683,"WEST",322.01185586,16.86169407,9.202386203,5.925449869,0,1.525313435,9.202386203,4.400136434,0,0,322.01185586,16.86169407,0,354.001386
"186","1845961940",226,"JAR-00478","8686",0.559524457,0.896052188,0.909126022,0.487452,0.466771212,0.963221476,0.688954759,0.79160725,-0.364903552,-0.10555073,-0.059634414,-0.106213296,46,39,1.179487179,0.128762542,0.846153846,473.31202,"KCL",-0.3652224,-160.0061,12.35,"Mid","2015",34.76463578,"High",29.5,1.21434173115567,0.207120769423701,1.38503040636683,"WEST",377.084406494,34.627534872,47.949065647,13.651013033,0,0.988527526,47.949065647,10.730485969,0,0,377.084406494,34.627534872,1.931999538,473.31202
"187","1845961941",247,"JAR-00500","8688",0.607068092,0.551759338,0.7331274,0.553944,0.172817847,0.86819448,0.419582956,0.506530333,0.094428146,8.56e-05,0.018907594,0.011801143,36,33,1.090909091,0.075757576,0.909090909,70.37453947,"EC",-0.3790513,-160.0152,9.35,"Shallow","2015",29.72011743,"High",13,0.813071342692373,-0.2688651243142,0.0523066111661457,"WEST",22.212273644,19.175766121,18.969026766,10.017472941,0,3.040817981,18.969026766,4.977761679,0,0,22.212273644,19.175766121,1.998893281,70.37453947
"188","1845961942",224,"JAR-00477","8685",0.702993521,0.91840432,1.143212507,0.387406,0.36761531,0.973329778,0.508743859,0.828729452,-0.364479727,-0.093098386,-0.000264994,-0.087057023,46,38,1.210526316,0.14187643,0.815789474,439.0564364,"JMM",-0.3692944,-160.0083,12.25,"Mid","2015",35.87828538,"High",35,1.30292791056842,0.191254572965771,1.82927167143372,"WEST",318.076319642,73.183877481,35.186098069,12.610141159,0,0.921974424,35.186098069,9.344411012,0,0,318.076319642,73.183877481,2.343755723,439.0564364
"189","1845961943",284,"JAR-00544","8687",0.729326816,0.711597629,0.769048041,0.45374,0.412621673,0.938552309,0.336869804,0.605394455,-0.114778645,0.101649888,-0.007023526,0.018128621,36,33,1.090909091,0.075757576,0.909090909,119.204894,"JMM",-0.371253,-160.0107,20,"Deep","2015",35.14826269,"High",37.5,1.24485765131298,1.42088479845535,2.0311995191914,"WEST",32.626227506,60.617935891,13.943184044,12.017546555,0,1.184901094,13.943184044,7.56811332,0,0,32.626227506,60.617935891,3.264532141,119.204894
"190","1845961944",220,"JAR-00472","8689",0.759444642,0.901180223,1.067162121,0.383328,0.408618293,0.967650918,0.481329054,0.823479628,-0.366478549,-0.018447444,-0.016613005,-0.066687744,44,39,1.128205128,0.101981352,0.897435897,652.4354478,"JMM",-0.37521187,-160.0133422,11.05,"Mid","2015",38.72248019,"High",29,1.52917174141383,0.000860215470610717,1.34464483681529,"WEST",378.225140764,151.919971347,95.221482595,27.068853098,0,0.39513226,95.221482595,23.941124685,0,0,378.225140764,151.919971347,2.732596153,652.4354478
"191","1845961945",185,"JAR-00426","8704",0.798454463,0.873617511,1.043544742,0.248883,0.421209628,0.969937056,0.423766036,0.793075448,-0.312483417,0.015054902,-0.004528859,-0.073371731,42,36,1.166666667,0.123015873,0.861111111,382.2093022,"PMA",-0.3824398,-160.0033,24,"Deep","2015",31.11120108,"High",26.5,0.923726243297589,2.05553265677255,1.14271698905761,"SOUTH",213.677420097,138.624531603,13.547165151,16.360185349,0,0.95844728,13.547165151,9.35330878,0.985665106,0,213.677420097,138.624531603,5.062764183,382.2093022
"192","1845961946",197,"JAR-00436","8706",0.811427205,0.840620757,0.995680081,0.315617,0.461545827,0.972536353,0.405212866,0.752581755,-0.260058961,0.076018249,0.002792167,-0.052177388,50,44,1.136363636,0.109090909,0.909090909,289.5627337,"PMA",-0.38246306,-159.9792033,22.4,"Deep","2015",21.4573831,"Mid",27.5,0.155805299767162,1.80167351344567,1.22348812816068,"EAST",131.633465961,129.493488668,9.991873448,18.443905669,0,0.61385721,9.991873448,14.941992338,0.626133618,0,131.633465961,129.493488668,2.261922503,289.5627337
"193","1845961947",228,"JAR-00479","8707",0.797246404,0.793319325,0.867784365,0.358296,0.250375494,0.957415668,0.529153463,0.693743539,-0.200997767,-0.004310673,-0.014600371,-0.059036227,36,31,1.161290323,0.120967742,0.870967742,176.8517278,"PMA",-0.3734609,-159.9737,10.35,"Mid","2015",12.20435848,"Low",20,-0.580234204128753,-0.1102031597349,0.617704584887646,"EAST",97.004924289,50.240512999,13.574974585,16.031315959,0,4.992734972,13.574974585,7.679599522,1.286168174,0,97.004924289,50.240512999,2.072813291,176.8517278
"194","1845961948",208,"JAR-00453","8699",0.599745257,0.699245029,0.548361909,0.193399,0.302692142,0.908527369,0.35749999,0.583327984,-0.123915827,-0.016116097,0.116174736,0.135314512,49,38,1.289473684,0.177228786,0.789473684,233.1524638,"JMM",-0.381892,-160.0011,10.35,"Mid","2015",29.23669022,"High",30.5,0.774616725047771,-0.1102031597349,1.4658015454699,"SOUTH",94.885672531,69.31368,42.875292819,26.077818415,0,0.457543928,42.875292819,22.617804733,0.985665106,0,94.885672531,69.31368,2.016804648,233.1524638
"195","1845961949",271,"JAR-00528","8709",0.637725,0.658816552,0.87035838,0.578184,0.177543674,0.918063997,0.305583351,0.590602309,-0.037133612,0.204817516,-0.034785038,0.030162059,24,22,1.090909091,0.075757576,0.909090909,70.46659214,"PMA",-0.3759865,-159.9776,5.9,"Shallow","2015",0.735639808,"Low",14,-1.4925229257447,-0.816248902112785,0.133077750269217,"EAST",4.607276359,48.535146214,10.952905864,6.371263706,0,0.617996143,10.952905864,3.917629206,1.286168174,0,4.607276359,48.535146214,0.549470183,70.46659214
"196","1845961950",221,"JAR-00474","8705",0.682265176,0.633467664,0.635657732,0.469314,0.30395208,0.84575406,0.309712232,0.534585823,-0.001286585,0.041068283,0.010458597,0.035095093,41,33,1.242424242,0.153732446,0.787878788,120.9266215,"KSM",-0.3816029,-160.0073,11.8,"Mid","2015",30.04828878,"High",35,0.839176004418308,0.119856688905086,1.82927167143372,"SOUTH",32.607422008,26.213068223,45.393803462,16.712327829,0,3.461972744,45.393803462,6.776439069,1.05040481,0,32.607422008,26.213068223,5.423511206,120.9266215
"197","1845961951",186,"JAR-00426","8704",0.839721647,0.855801361,0.977597021,0.447698,0.384981864,0.940269192,0.413026297,0.759432733,-0.264470029,-0.012781028,0.011528295,-0.058202612,36,30,1.2,0.138888889,0.833333333,201.2350222,"AEG",-0.3824398,-160.0033,24,"Deep","2015",31.11120108,"High",26.5,0.923726243297589,2.05553265677255,1.14271698905761,"SOUTH",107.005824712,61.134870579,17.600262996,15.494063927,0,0.978057245,17.600262996,12.615715336,0,0,107.005824712,61.134870579,1.900291346,201.2350222
"198","1845961952",183,"JAR-00424","8698",0.502714238,0.947801775,1.271809748,0.422391,0.38120893,0.966689641,0.538601181,0.876082225,-0.434539511,-0.176637691,0.009947592,-0.100538296,46,39,1.179487179,0.128762542,0.846153846,518.2293736,"KCL",-0.3814637,-160.0119,21.4,"Deep","2015",28.96178297,"High",19,0.752749000253217,1.64301154886637,0.536933445784575,"SOUTH",440.456127598,19.335058328,40.812393988,17.62579366,0,1.004515132,40.812393988,14.416277433,0.528635867,0,440.456127598,19.335058328,1.676365228,518.2293736
"199","1845961953",198,"JAR-00436","8706",0.720313382,0.70215453,0.510246418,0.50736,0.315813129,0.904192442,0.269882222,0.602411027,-0.050274611,0.148400013,0.035240716,0.019719184,35,33,1.060606061,0.053679654,0.939393939,115.0120786,"KSM",-0.38246306,-159.9792033,22.4,"Deep","2015",21.4573831,"Mid",27.5,0.155805299767162,1.80167351344567,1.22348812816068,"EAST",25.396038905,59.359906779,19.121659823,11.134473065,0,0.431311348,19.121659823,9.792296333,0,0,25.396038905,59.359906779,0.910865384,115.0120786
"200","1845961954",222,"JAR-00474","8705",0.73779639,0.703921636,0.711055671,0.39983,0.273135854,0.908895821,0.338901308,0.600315315,-0.077018149,0.011805827,0.089340254,0.068902127,41,35,1.171428571,0.12543554,0.857142857,125.7125128,"AEG",-0.3816029,-160.0073,11.8,"Mid","2015",30.04828878,"High",35,0.839176004418308,0.119856688905086,1.82927167143372,"SOUTH",65.093577529,23.867015061,26.416783918,10.335136274,0,3.338404056,26.416783918,3.642793231,0.027739664,0,65.093577529,23.867015061,3.326199323,125.7125128
"201","1845961955",291,"JAR-00562","8700",0.732044671,0.808421327,1.00721878,0.426267,0.332112985,0.920663959,0.375692565,0.706402148,-0.279204749,-0.015173347,-0.021402707,-0.025652998,36,32,1.125,0.097222222,0.875,212.4986112,"JMM",-0.38177968,-159.9914902,9.05,"Shallow","2015",30.05315074,"High",22.5,0.839562753051682,-0.31646371368799,0.819632432645325,"SOUTH",140.996361316,20.191718205,43.856836274,7.453695404,0,0.822347856,43.856836274,5.501838004,1.129509544,0,140.996361316,20.191718205,0,212.4986112
"202","1845961956",235,"JAR-00487","8702",0.699431005,0.693278485,1.154907591,0.504322,0.197910858,0.916633223,0.368928026,0.599358712,-0.078068873,0.067385981,0.087016556,0.123968225,32,28,1.142857143,0.107142857,0.857142857,95.14221309,"JMM",-0.38207925,-159.9836678,7.8,"Shallow","2015",22.38473693,"Mid",10,0.229572427922623,-0.514791169412115,-0.190006806143069,"EAST",42.661260743,23.614363501,22.465104818,6.401484026,0,0.843714959,22.465104818,4.619367682,0.528635867,0,42.661260743,23.614363501,0.409765518,95.14221309
"203","1845961957",184,"JAR-00424","8698",0.547515433,0.926014979,0.632397689,0.458206,0.499314304,0.976428609,0.570593918,0.864264291,-0.409674689,-0.167838985,0.040729881,-0.083080891,42,39,1.076923077,0.067765568,0.948717949,341.624879,"EC",-0.3814637,-160.0119,21.4,"Deep","2015",28.96178297,"High",19,0.752749000253217,1.64301154886637,0.536933445784575,"SOUTH",295.355030444,25.006417449,9.09672821,12.166702898,0,0.423057276,9.09672821,7.272304626,0,0.008666469,295.355030444,25.006417449,4.462674527,341.624879
"204","1845961958",233,"JAR-00482","8708",0.566611402,0.583169116,0.704921037,0.553593,0.219867236,0.816724147,0.310976421,0.497914547,0.062620853,0.095046215,-0.00210063,0.062005163,30,27,1.111111111,0.088888889,0.888888889,96.96269301,"KSM",-0.37937986,-159.9749601,10.15,"Mid","2015",2.765782037,"Low",12.5,-1.33103358140193,-0.141935552650759,0.0119210416146099,"EAST",11.00410836,17.208141507,52.749064906,16.001378235,0,0.312893691,52.749064906,14.316053479,0,0,11.00410836,17.208141507,1.372431065,96.96269301
"205","1845961959",301,"JAR-00592","8703",0.713281557,0.78891625,1.232617233,0.480426,0.283124031,0.905228753,0.403492116,0.667744493,-0.247040131,-0.019633936,0.044039642,0.047597567,26,24,1.083333333,0.070512821,0.916666667,97.23610168,"JMM",-0.3818361,-160.0049,5,"Shallow","2015",30.17484622,"High",2,0.849243120758904,-0.959044670234155,-0.836175918967641,"SOUTH",66.751224493,3.226944199,14.621010762,12.636922224,0,0.479077916,14.621010762,10.618155757,0,0,66.751224493,3.226944199,1.539688551,97.23610168
"206","1845961960",227,"JAR-00479","8707",0.737740381,0.905326504,1.138197956,0.602226,0.257785672,0.959731421,0.472652394,0.813802298,-0.341556031,-0.096636042,0.021173697,-0.076121043,40,34,1.176470588,0.127941176,0.852941176,284.3399746,"AEG",-0.3734609,-159.9737,10.35,"Mid","2015",12.20435848,"Low",20,-0.580234204128753,-0.1102031597349,0.617704584887646,"EAST",199.524762867,44.974883841,25.11341053,14.726917329,0,4.888884459,25.11341053,9.336607288,0,0,199.524762867,44.974883841,0.501425582,284.3399746
"207","1845961961",234,"JAR-00482","8708",0.210456331,0.988742885,1.466715965,0.618887,0.222245024,0.992241312,0.85440328,0.875754014,-0.454747562,-0.102151506,0.084556746,-0.219413359,30,27,1.111111111,0.088888889,0.888888889,808.5739304,"AEG",-0.37937986,-159.9749601,10.15,"Mid","2015",2.765782037,"Low",12.5,-1.33103358140193,-0.141935552650759,0.0119210416146099,"EAST",7.83390079,11.343705074,24.545980282,22.410218659,742.4401256,3.291253905,24.545980282,19.05422505,0.064739704,0,7.83390079,11.343705074,0,66.1338048
"208","1845961962",272,"JAR-00528","8709",0.723576364,0.706895081,0.937752295,0.410429,0.252309408,0.877593483,0.339009187,0.600131153,-0.088524739,0.118972537,0.017957607,0.055872028,29,26,1.115384615,0.091511936,0.884615385,70.00736464,"AEG",-0.3759865,-159.9776,5.9,"Shallow","2015",0.735639808,"Low",14,-1.4925229257447,-0.816248902112785,0.133077750269217,"EAST",17.072454189,28.641025152,11.925217534,12.368667761,0,4.912379501,11.925217534,6.851189437,0,0,17.072454189,28.641025152,0.605098823,70.00736464
"209","1845961963",207,"JAR-00453","8699",0.653863068,0.630319868,0.472396981,0.431478,0.268680806,0.893742083,0.350248182,0.526036945,-0.031476616,-0.041052653,0.050413024,0.077957491,45,39,1.153846154,0.112820513,0.846153846,122.5047229,"EC",-0.381892,-160.0011,10.35,"Mid","2015",29.23669022,"High",30.5,0.774616725047771,-0.1102031597349,1.4658015454699,"SOUTH",39.639783773,21.406145869,25.121225568,36.337567736,0,2.657848953,25.121225568,30.421690098,0,0,39.639783773,21.406145869,3.258028685,122.5047229
"210","1845961964",236,"JAR-00487","8702",0.663961276,0.691206544,1.110622318,0.548066,0.137721921,0.908254855,0.394735273,0.596364254,-0.056624354,0.012432065,0.157106769,0.120811535,27,21,1.285714286,0.169312169,0.761904762,44.25876548,"EC",-0.38207925,-159.9836678,7.8,"Shallow","2015",22.38473693,"Mid",10,0.229572427922623,-0.514791169412115,-0.190006806143069,"EAST",24.039792077,8.861469512,4.997092902,6.360410991,0,1.995241183,4.997092902,4.365169808,0,0,24.039792077,8.861469512,0,44.25876548
"211","1845961965",292,"JAR-00562","8700",0.735211256,0.817272452,1.240605738,0.443992,0.324194332,0.953115277,0.439562098,0.700076942,-0.24603262,-0.045320756,0.062715806,0.080841803,37,32,1.15625,0.11402027,0.84375,280.1964932,"KCL",-0.38177968,-159.9914902,9.05,"Shallow","2015",30.05315074,"High",22.5,0.839562753051682,-0.31646371368799,0.819632432645325,"SOUTH",206.192866865,19.46822105,34.165741417,20.369663872,0,2.250667482,34.165741417,17.290908287,0,0,206.192866865,19.46822105,0.828088103,280.1964932
"212","1845961966",285,"JAR-00545","8701",0.715495402,0.692574921,0.828664153,0.51431,0.258828356,0.936943884,0.476888605,0.593929212,-0.001957667,0.090165697,0.08683802,0.025049228,32,28,1.142857143,0.111607143,0.892857143,95.24600939,"EC",-0.38208269,-159.9881174,23.4,"Deep","2015",30.50041708,"High",13.5,0.875140924354866,1.96033547802497,0.0926921807176814,"SOUTH",30.341755332,46.423014784,7.256018147,11.225221123,0,1.499537334,7.256018147,8.426972105,0,0,30.341755332,46.423014784,1.298711684,95.24600939
"213","1845961967",286,"JAR-00545","8701",0.71994363,0.893604685,1.218563319,0.369203,0.385295984,0.972574018,0.515984097,0.814319473,-0.347253051,-0.11636229,0.024247237,-0.075335067,36,33,1.090909091,0.078282828,0.939393939,364.5162559,"KCL",-0.38208269,-159.9881174,23.4,"Deep","2015",30.50041708,"High",13.5,0.875140924354866,1.96033547802497,0.0926921807176814,"SOUTH",267.652307295,70.527303107,13.076082405,13.260563104,0,0.433985937,13.076082405,8.564470604,0,0,267.652307295,70.527303107,4.262106563,364.5162559
"214","1845961968",302,"JAR-00592","8703",0.549726676,0.562004821,0.767976837,0.47216,0.145826651,0.842206127,0.35602975,0.491493265,0.023462081,0.096443409,-0.100332174,0.039448498,32,26,1.230769231,0.158653846,0.846153846,44.70572731,"KCL",-0.3818361,-160.0049,5,"Shallow","2015",30.17484622,"High",2,0.849243120758904,-0.959044670234155,-0.836175918967641,"SOUTH",5.427342345,3.579904521,28.502192338,7.196288101,0,0.193623279,28.502192338,6.72067616,0,0,5.427342345,3.579904521,0.281988662,44.70572731
"215","1845961969",195,"JAR-00435","8726",0.794625908,0.87656549,1.000070287,0.499606,0.375710441,0.980924466,0.460337742,0.804872389,-0.321493617,-0.061373121,0.033291325,-0.04477642,44,40,1.1,0.081818182,0.9,481.2865993,"PMA",-0.3699135,-159.9761676,22.5,"Deep","2015",14.09295936,"Mid",31,-0.430003883573031,1.8175397099036,1.50618711502143,"EAST",316.316485797,132.316777495,9.156241387,23.497094584,0,0.430445905,9.156241387,19.04167288,1.456121962,0,316.316485797,132.316777495,2.568853837,481.2865993
"216","1845961970",268,"JAR-00523","8727",0.652582771,0.6393322,0.651488458,0.505759,0.181878754,0.93946315,0.378941387,0.526570517,-0.073642534,0.006260607,0.024049594,0.085026718,32,29,1.103448276,0.084051724,0.896551724,70.34889678,"PMA",-0.37119828,-159.9826178,5.5,"Shallow","2015",0.73162761,"Low",25,-1.49284207935628,-0.879713687944505,1.021560280403,"EAST",12.669452045,21.160237553,20.428471953,16.090735227,0,1.056433573,20.428471953,14.299830966,0.734470688,0,12.669452045,21.160237553,0,70.34889678
"217","1845961971",213,"JAR-00459","8729",0.495866898,0.53028045,0.803378197,0.622257,0.146921979,0.86036314,0.299793262,0.48959758,0.129338865,0.110063984,0.052508265,0.037654118,27,24,1.125,0.097222222,0.875,83.03017937,"PMA",-0.3756518,-159.9734,7.3,"Shallow","2015",8.374068718,"Low",8,-0.884917774310379,-0.594122151701765,-0.351549084349212,"EAST",9.224424855,39.997949742,21.862865319,11.944939449,0,1.052824819,21.862865319,9.81612205,0,0,9.224424855,39.997949742,1.07599258,83.03017937
"218","1845961972",259,"JAR-00513","8730",0.694560076,0.743532443,0.98918682,0.476197,0.213613325,0.957114246,0.298391915,0.65752913,-0.100847157,0.215785393,0.029153174,-0.003071822,23,22,1.045454545,0.041501976,0.954545455,60.53145344,"PMA",-0.3767717,-159.981,5.75,"Shallow","2015",0.734804106,"Low",17.5,-1.49258940235216,-0.84004819679968,0.415776737129967,"EAST",10.311153322,40.801047136,4.894974564,4.52427842,0,0.546212107,4.894974564,2.077774967,0,0,10.311153322,40.801047136,1.900291346,60.53145344
